,bakar,bakarac,baska,brgud,bribir,crikvenica,delnice,drazice,fuzine,grobnik,hreljin,jadranovo,kastav,klana,klenovica,krasica,lipa,lovran,matulji,medveja,omisalj,opatija,rijeka,rubesi,selce,veprinac,vrata
2020-07-30 01:30:00,28.0,28.0,30.0,24.0,24.0,26.0,22.0,28.0,22.0,22.0,28.0,26.0,21.0,21.0,30.0,28.0,22.0,28.0,21.0,28.0,28.0,26.0,28.0,21.0,26.0,28.0,22.0
2020-07-30 03:30:00,26.0,26.0,28.0,23.0,23.0,26.0,17.0,26.0,17.0,20.0,26.0,26.0,16.0,16.0,28.0,26.0,20.0,26.0,16.0,26.0,26.0,24.0,26.0,16.0,26.0,26.0,17.0
2020-07-30 05:30:00,26.0,26.0,28.0,23.0,23.0,24.0,16.0,26.0,16.0,20.0,26.0,24.0,14.0,14.0,28.0,26.0,20.0,26.0,14.0,26.0,26.0,22.0,26.0,14.0,24.0,26.0,16.0
2020-07-30 07:30:00,26.0,26.0,28.0,20.0,20.0,25.0,16.0,26.0,16.0,21.0,26.0,25.0,15.0,15.0,28.0,26.0,21.0,26.0,15.0,26.0,26.0,21.0,26.0,15.0,25.0,26.0,16.0
2020-07-30 09:30:00,30.0,30.0,30.0,25.0,25.0,27.0,25.0,30.0,25.0,26.0,30.0,27.0,21.0,21.0,30.0,30.0,26.0,30.0,21.0,30.0,30.0,25.0,30.0,21.0,27.0,30.0,25.0
2020-07-30 11:30:00,33.0,33.0,33.0,35.0,35.0,30.0,27.0,33.0,27.0,28.0,33.0,30.0,25.0,25.0,33.0,33.0,28.0,33.0,25.0,33.0,33.0,28.0,33.0,25.0,30.0,33.0,27.0
2020-07-30 13:30:00,34.0,34.0,32.0,37.0,37.0,33.0,28.0,34.0,28.0,30.0,34.0,33.0,26.0,26.0,32.0,34.0,30.0,34.0,26.0,34.0,34.0,30.0,34.0,26.0,33.0,34.0,28.0
2020-07-30 15:30:00,36.0,36.0,34.0,37.0,37.0,34.0,29.0,36.0,29.0,31.0,36.0,34.0,27.0,27.0,34.0,36.0,31.0,36.0,27.0,36.0,36.0,31.0,36.0,27.0,34.0,36.0,29.0
2020-07-30 17:30:00,33.0,33.0,34.0,36.0,36.0,32.0,30.0,33.0,30.0,32.0,33.0,32.0,25.0,25.0,34.0,33.0,32.0,33.0,25.0,33.0,33.0,31.0,33.0,25.0,32.0,33.0,30.0
2020-07-30 19:30:00,33.0,33.0,33.0,35.0,35.0,31.0,29.0,33.0,29.0,30.0,33.0,31.0,24.0,24.0,33.0,33.0,30.0,33.0,24.0,33.0,33.0,30.0,33.0,24.0,31.0,33.0,29.0
2020-07-30 21:30:00,29.0,29.0,30.0,30.0,30.0,29.0,25.0,29.0,25.0,26.0,29.0,29.0,22.0,22.0,30.0,29.0,26.0,29.0,22.0,29.0,29.0,26.0,29.0,22.0,29.0,29.0,25.0
2020-07-31 23:30:00,28.0,28.0,30.0,26.0,26.0,28.0,23.0,28.0,23.0,23.0,28.0,28.0,20.0,20.0,30.0,28.0,23.0,28.0,20.0,28.0,28.0,25.0,28.0,20.0,28.0,28.0,23.0
2020-07-31 01:30:00,26.0,26.0,30.0,25.0,25.0,27.0,21.0,26.0,21.0,22.0,26.0,27.0,19.0,19.0,30.0,26.0,22.0,26.0,19.0,26.0,26.0,23.0,26.0,19.0,27.0,26.0,21.0
2020-07-31 03:30:00,27.0,27.0,30.0,23.0,23.0,26.0,20.0,27.0,20.0,21.0,27.0,26.0,18.0,18.0,30.0,27.0,21.0,27.0,18.0,27.0,27.0,22.0,27.0,18.0,26.0,27.0,20.0
2020-07-31 05:30:00,26.0,26.0,27.0,21.0,21.0,25.0,20.0,26.0,20.0,20.0,26.0,25.0,18.0,18.0,27.0,26.0,20.0,26.0,18.0,26.0,26.0,22.0,26.0,18.0,25.0,26.0,20.0
2020-07-31 07:30:00,26.0,26.0,28.0,23.0,23.0,25.0,20.0,26.0,20.0,22.0,26.0,25.0,18.0,18.0,28.0,26.0,22.0,26.0,18.0,26.0,26.0,22.0,26.0,18.0,25.0,26.0,20.0
2020-07-31 09:30:00,30.0,30.0,29.0,27.0,27.0,27.0,25.0,30.0,25.0,26.0,30.0,27.0,23.0,23.0,29.0,30.0,26.0,30.0,23.0,30.0,30.0,28.0,30.0,23.0,27.0,30.0,25.0
2020-07-31 11:30:00,32.0,32.0,31.0,33.0,33.0,30.0,30.0,32.0,30.0,30.0,32.0,30.0,26.0,26.0,31.0,32.0,30.0,32.0,26.0,32.0,32.0,29.0,32.0,26.0,30.0,32.0,30.0
2020-07-31 13:30:00,30.0,30.0,33.0,36.0,36.0,33.0,29.0,30.0,29.0,32.0,30.0,33.0,24.0,24.0,33.0,30.0,32.0,30.0,24.0,30.0,30.0,31.0,30.0,24.0,33.0,30.0,29.0
2020-07-31 15:30:00,30.0,30.0,32.0,30.0,30.0,31.0,30.0,30.0,30.0,33.0,30.0,31.0,26.0,26.0,32.0,30.0,33.0,30.0,26.0,30.0,30.0,32.0,30.0,26.0,31.0,30.0,30.0
2020-07-31 17:30:00,33.0,33.0,33.0,24.0,24.0,32.0,32.0,33.0,32.0,32.0,33.0,32.0,22.0,22.0,33.0,33.0,32.0,33.0,22.0,33.0,33.0,32.0,33.0,22.0,32.0,33.0,32.0
2020-07-31 19:30:00,32.0,32.0,32.0,26.0,26.0,30.0,29.0,32.0,29.0,30.0,32.0,30.0,23.0,23.0,32.0,32.0,30.0,32.0,23.0,32.0,32.0,31.0,32.0,23.0,30.0,32.0,29.0
2020-07-31 21:30:00,29.0,29.0,31.0,24.0,24.0,29.0,25.0,29.0,25.0,27.0,29.0,29.0,21.0,21.0,31.0,29.0,27.0,29.0,21.0,29.0,29.0,27.0,29.0,21.0,29.0,29.0,25.0
2020-08-01 23:30:00,29.0,29.0,30.0,24.0,24.0,28.0,24.0,29.0,24.0,24.0,29.0,28.0,20.0,20.0,30.0,29.0,24.0,29.0,20.0,29.0,29.0,26.0,29.0,20.0,28.0,29.0,24.0
2020-08-01 01:30:00,28.0,28.0,30.0,26.0,26.0,27.0,22.0,28.0,22.0,22.0,28.0,27.0,19.0,19.0,30.0,28.0,22.0,28.0,19.0,28.0,28.0,24.0,28.0,19.0,27.0,28.0,22.0
2020-08-01 03:30:00,26.0,26.0,30.0,20.0,20.0,25.0,21.0,26.0,21.0,22.0,26.0,25.0,18.0,18.0,30.0,26.0,22.0,26.0,18.0,26.0,26.0,24.0,26.0,18.0,25.0,26.0,21.0
2020-08-01 05:30:00,27.0,27.0,29.0,20.0,20.0,24.0,21.0,27.0,21.0,22.0,27.0,24.0,18.0,18.0,29.0,27.0,22.0,27.0,18.0,27.0,27.0,21.0,27.0,18.0,24.0,27.0,21.0
2020-08-01 07:30:00,27.0,27.0,28.0,22.0,22.0,24.0,21.0,27.0,21.0,21.0,27.0,24.0,20.0,20.0,28.0,27.0,21.0,27.0,20.0,27.0,27.0,21.0,27.0,20.0,24.0,27.0,21.0
2020-08-01 09:30:00,31.0,31.0,30.0,28.0,28.0,28.0,26.0,31.0,26.0,26.0,31.0,28.0,22.0,22.0,30.0,31.0,26.0,31.0,22.0,31.0,31.0,25.0,31.0,22.0,28.0,31.0,26.0
2020-08-01 11:30:00,34.0,34.0,33.0,30.0,30.0,31.0,28.0,34.0,28.0,29.0,34.0,31.0,25.0,25.0,33.0,34.0,29.0,34.0,25.0,34.0,34.0,28.0,34.0,25.0,31.0,34.0,28.0
2020-08-01 13:30:00,35.0,35.0,36.0,35.0,35.0,34.0,29.0,35.0,29.0,31.0,35.0,34.0,27.0,27.0,36.0,35.0,31.0,35.0,27.0,35.0,35.0,30.0,35.0,27.0,34.0,35.0,29.0
2020-08-01 15:30:00,34.0,34.0,37.0,37.0,37.0,34.0,31.0,34.0,31.0,32.0,34.0,34.0,29.0,29.0,37.0,34.0,32.0,34.0,29.0,34.0,34.0,30.0,34.0,29.0,34.0,34.0,31.0
2020-08-01 17:30:00,33.0,33.0,35.0,36.0,36.0,31.0,30.0,33.0,30.0,34.0,33.0,31.0,28.0,28.0,35.0,33.0,34.0,33.0,28.0,33.0,33.0,31.0,33.0,28.0,31.0,33.0,30.0
2020-08-01 19:30:00,34.0,34.0,35.0,33.0,33.0,33.0,30.0,34.0,30.0,31.0,34.0,33.0,26.0,26.0,35.0,34.0,31.0,34.0,26.0,34.0,34.0,30.0,34.0,26.0,33.0,34.0,30.0
2020-08-01 21:30:00,28.0,28.0,31.0,28.0,28.0,29.0,24.0,28.0,24.0,26.0,28.0,29.0,22.0,22.0,31.0,28.0,26.0,28.0,22.0,28.0,28.0,26.0,28.0,22.0,29.0,28.0,24.0
2020-08-02 23:30:00,29.0,29.0,31.0,26.0,26.0,27.0,22.0,29.0,22.0,22.0,29.0,27.0,21.0,21.0,31.0,29.0,22.0,29.0,21.0,29.0,29.0,24.0,29.0,21.0,27.0,29.0,22.0
2020-08-02 01:30:00,27.0,27.0,30.0,24.0,24.0,27.0,21.0,27.0,21.0,22.0,27.0,27.0,19.0,19.0,30.0,27.0,22.0,27.0,19.0,27.0,27.0,22.0,27.0,19.0,27.0,27.0,21.0
2020-08-02 03:30:00,27.0,27.0,29.0,24.0,24.0,27.0,20.0,27.0,20.0,20.0,27.0,27.0,19.0,19.0,29.0,27.0,20.0,27.0,19.0,27.0,27.0,21.0,27.0,19.0,27.0,27.0,20.0
2020-08-02 05:30:00,26.0,26.0,28.0,24.0,24.0,26.0,19.0,26.0,19.0,19.0,26.0,26.0,18.0,18.0,28.0,26.0,19.0,26.0,18.0,26.0,26.0,21.0,26.0,18.0,26.0,26.0,19.0
2020-08-02 07:30:00,26.0,26.0,28.0,26.0,26.0,26.0,19.0,26.0,19.0,20.0,26.0,26.0,18.0,18.0,28.0,26.0,20.0,26.0,18.0,26.0,26.0,22.0,26.0,18.0,26.0,26.0,19.0
2020-08-02 09:30:00,29.0,29.0,30.0,29.0,29.0,28.0,23.0,29.0,23.0,25.0,29.0,28.0,20.0,20.0,30.0,29.0,25.0,29.0,20.0,29.0,29.0,26.0,29.0,20.0,28.0,29.0,23.0
2020-08-02 11:30:00,32.0,32.0,32.0,32.0,32.0,33.0,26.0,32.0,26.0,28.0,32.0,33.0,23.0,23.0,32.0,32.0,28.0,32.0,23.0,32.0,32.0,26.0,32.0,23.0,33.0,32.0,26.0
2020-08-02 13:30:00,32.0,32.0,33.0,34.0,34.0,30.0,28.0,32.0,28.0,30.0,32.0,30.0,24.0,24.0,33.0,32.0,30.0,32.0,24.0,32.0,32.0,28.0,32.0,24.0,30.0,32.0,28.0
2020-08-02 15:30:00,30.0,30.0,32.0,36.0,36.0,30.0,28.0,30.0,28.0,30.0,30.0,30.0,20.0,20.0,32.0,30.0,30.0,30.0,20.0,30.0,30.0,29.0,30.0,20.0,30.0,30.0,28.0
2020-08-02 17:30:00,29.0,29.0,32.0,34.0,34.0,30.0,25.0,29.0,25.0,27.0,29.0,30.0,20.0,20.0,32.0,29.0,27.0,29.0,20.0,29.0,29.0,28.0,29.0,20.0,30.0,29.0,25.0
2020-08-02 19:30:00,29.0,29.0,30.0,28.0,28.0,30.0,23.0,29.0,23.0,25.0,29.0,30.0,21.0,21.0,30.0,29.0,25.0,29.0,21.0,29.0,29.0,26.0,29.0,21.0,30.0,29.0,23.0
2020-08-02 21:30:00,28.0,28.0,29.0,25.0,25.0,28.0,22.0,28.0,22.0,24.0,28.0,28.0,19.0,19.0,29.0,28.0,24.0,28.0,19.0,28.0,28.0,24.0,28.0,19.0,28.0,28.0,22.0
2020-08-03 23:30:00,27.0,27.0,29.0,23.0,23.0,27.0,21.0,27.0,21.0,22.0,27.0,27.0,17.0,17.0,29.0,27.0,22.0,27.0,17.0,27.0,27.0,24.0,27.0,17.0,27.0,27.0,21.0
2020-08-03 01:30:00,27.0,27.0,28.0,21.0,21.0,26.0,20.0,27.0,20.0,21.0,27.0,26.0,17.0,17.0,28.0,27.0,21.0,27.0,17.0,27.0,27.0,22.0,27.0,17.0,26.0,27.0,20.0
2020-08-03 03:30:00,26.0,26.0,27.0,21.0,21.0,25.0,18.0,26.0,18.0,20.0,26.0,25.0,16.0,16.0,27.0,26.0,20.0,26.0,16.0,26.0,26.0,21.0,26.0,16.0,25.0,26.0,18.0
2020-08-03 05:30:00,24.0,24.0,26.0,20.0,20.0,24.0,18.0,24.0,18.0,19.0,24.0,24.0,16.0,16.0,26.0,24.0,19.0,24.0,16.0,24.0,24.0,19.0,24.0,16.0,24.0,24.0,18.0
2020-08-03 07:30:00,20.0,20.0,22.0,21.0,21.0,22.0,18.0,20.0,18.0,19.0,20.0,22.0,16.0,16.0,22.0,20.0,19.0,20.0,16.0,20.0,20.0,21.0,20.0,16.0,22.0,20.0,18.0
2020-08-03 09:30:00,22.0,22.0,25.0,27.0,27.0,24.0,21.0,22.0,21.0,20.0,22.0,24.0,17.0,17.0,25.0,22.0,20.0,22.0,17.0,22.0,22.0,20.0,22.0,17.0,24.0,22.0,21.0
2020-08-03 11:30:00,24.0,24.0,27.0,32.0,32.0,26.0,23.0,24.0,23.0,23.0,24.0,26.0,19.0,19.0,27.0,24.0,23.0,24.0,19.0,24.0,24.0,22.0,24.0,19.0,26.0,24.0,23.0
2020-08-03 13:30:00,27.0,27.0,30.0,34.0,34.0,29.0,27.0,27.0,27.0,26.0,27.0,29.0,21.0,21.0,30.0,27.0,26.0,27.0,21.0,27.0,27.0,25.0,27.0,21.0,29.0,27.0,27.0
2020-08-03 15:30:00,24.0,24.0,31.0,35.0,35.0,31.0,29.0,24.0,29.0,27.0,24.0,31.0,17.0,17.0,31.0,24.0,27.0,24.0,17.0,24.0,24.0,26.0,24.0,17.0,31.0,24.0,29.0
2020-08-03 17:30:00,22.0,22.0,30.0,33.0,33.0,30.0,25.0,22.0,25.0,26.0,22.0,30.0,16.0,16.0,30.0,22.0,26.0,22.0,16.0,22.0,22.0,25.0,22.0,16.0,30.0,22.0,25.0
2020-08-03 19:30:00,22.0,22.0,28.0,30.0,30.0,25.0,22.0,22.0,22.0,21.0,22.0,25.0,16.0,16.0,28.0,22.0,21.0,22.0,16.0,22.0,22.0,24.0,22.0,16.0,25.0,22.0,22.0
2020-08-03 21:30:00,19.0,19.0,21.0,27.0,27.0,21.0,19.0,19.0,19.0,21.0,19.0,21.0,15.0,15.0,21.0,19.0,21.0,19.0,15.0,19.0,19.0,21.0,19.0,15.0,21.0,19.0,19.0
2020-08-04 23:30:00,18.0,18.0,22.0,27.0,27.0,21.0,19.0,18.0,19.0,19.0,18.0,21.0,14.0,14.0,22.0,18.0,19.0,18.0,14.0,18.0,18.0,19.0,18.0,14.0,21.0,18.0,19.0
2020-08-04 01:30:00,18.0,18.0,21.0,26.0,26.0,21.0,18.0,18.0,18.0,19.0,18.0,21.0,14.0,14.0,21.0,18.0,19.0,18.0,14.0,18.0,18.0,19.0,18.0,14.0,21.0,18.0,18.0
2020-08-04 03:30:00,18.0,18.0,20.0,24.0,24.0,20.0,18.0,18.0,18.0,18.0,18.0,20.0,14.0,14.0,20.0,18.0,18.0,18.0,14.0,18.0,18.0,19.0,18.0,14.0,20.0,18.0,18.0
2020-08-04 05:30:00,20.0,20.0,20.0,22.0,22.0,20.0,17.0,20.0,17.0,19.0,20.0,20.0,14.0,14.0,20.0,20.0,19.0,20.0,14.0,20.0,20.0,19.0,20.0,14.0,20.0,20.0,17.0
2020-08-04 07:30:00,19.0,19.0,22.0,22.0,22.0,20.0,18.0,19.0,18.0,19.0,19.0,20.0,14.0,14.0,22.0,19.0,19.0,19.0,14.0,19.0,19.0,20.0,19.0,14.0,20.0,19.0,18.0
2020-08-04 09:30:00,20.0,20.0,22.0,27.0,27.0,21.0,19.0,20.0,19.0,21.0,20.0,21.0,15.0,15.0,22.0,20.0,21.0,20.0,15.0,20.0,20.0,21.0,20.0,15.0,21.0,20.0,19.0
2020-08-04 11:30:00,24.0,24.0,25.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,18.0,18.0,25.0,24.0,24.0,24.0,18.0,24.0,24.0,22.0,24.0,18.0,24.0,24.0,24.0
2020-08-04 13:30:00,26.0,26.0,25.0,30.0,30.0,26.0,25.0,26.0,25.0,25.0,26.0,26.0,20.0,20.0,25.0,26.0,25.0,26.0,20.0,26.0,26.0,26.0,26.0,20.0,26.0,26.0,25.0
2020-08-04 15:30:00,27.0,27.0,27.0,30.0,30.0,28.0,24.0,27.0,24.0,26.0,27.0,28.0,22.0,22.0,27.0,27.0,26.0,27.0,22.0,27.0,27.0,24.0,27.0,22.0,28.0,27.0,24.0
2020-08-04 17:30:00,25.0,25.0,23.0,23.0,23.0,26.0,20.0,25.0,20.0,22.0,25.0,26.0,15.0,15.0,23.0,25.0,22.0,25.0,15.0,25.0,25.0,22.0,25.0,15.0,26.0,25.0,20.0
2020-08-04 19:30:00,20.0,20.0,22.0,18.0,18.0,21.0,18.0,20.0,18.0,21.0,20.0,21.0,14.0,14.0,22.0,20.0,21.0,20.0,14.0,20.0,20.0,22.0,20.0,14.0,21.0,20.0,18.0
2020-08-04 21:30:00,20.0,20.0,21.0,18.0,18.0,20.0,18.0,20.0,18.0,18.0,20.0,20.0,12.0,12.0,21.0,20.0,18.0,20.0,12.0,20.0,20.0,20.0,20.0,12.0,20.0,20.0,18.0
2020-08-05 23:30:00,21.0,21.0,21.0,18.0,18.0,22.0,17.0,21.0,17.0,17.0,21.0,22.0,13.0,13.0,21.0,21.0,17.0,21.0,13.0,21.0,21.0,17.0,21.0,13.0,22.0,21.0,17.0
2020-08-05 01:30:00,21.0,21.0,20.0,20.0,20.0,21.0,16.0,21.0,16.0,16.0,21.0,21.0,12.0,12.0,20.0,21.0,16.0,21.0,12.0,21.0,21.0,16.0,21.0,12.0,21.0,21.0,16.0
2020-08-05 03:30:00,20.0,20.0,19.0,19.0,19.0,22.0,14.0,20.0,14.0,15.0,20.0,22.0,12.0,12.0,19.0,20.0,15.0,20.0,12.0,20.0,20.0,16.0,20.0,12.0,22.0,20.0,14.0
2020-08-05 05:30:00,20.0,20.0,19.0,18.0,18.0,21.0,14.0,20.0,14.0,15.0,20.0,21.0,11.0,11.0,19.0,20.0,15.0,20.0,11.0,20.0,20.0,15.0,20.0,11.0,21.0,20.0,14.0
2020-08-05 07:30:00,20.0,20.0,18.0,18.0,18.0,21.0,14.0,20.0,14.0,15.0,20.0,21.0,11.0,11.0,18.0,20.0,15.0,20.0,11.0,20.0,20.0,15.0,20.0,11.0,21.0,20.0,14.0
2020-08-05 09:30:00,20.0,20.0,20.0,19.0,19.0,22.0,14.0,20.0,14.0,15.0,20.0,22.0,11.0,11.0,20.0,20.0,15.0,20.0,11.0,20.0,20.0,16.0,20.0,11.0,22.0,20.0,14.0
2020-08-05 11:30:00,22.0,22.0,20.0,22.0,22.0,23.0,14.0,22.0,14.0,16.0,22.0,23.0,12.0,12.0,20.0,22.0,16.0,22.0,12.0,22.0,22.0,17.0,22.0,12.0,23.0,22.0,14.0
2020-08-05 13:30:00,23.0,23.0,22.0,22.0,22.0,24.0,15.0,23.0,15.0,17.0,23.0,24.0,12.0,12.0,22.0,23.0,17.0,23.0,12.0,23.0,23.0,19.0,23.0,12.0,24.0,23.0,15.0
2020-08-05 15:30:00,22.0,22.0,21.0,23.0,23.0,24.0,15.0,22.0,15.0,18.0,22.0,24.0,12.0,12.0,21.0,22.0,18.0,22.0,12.0,22.0,22.0,20.0,22.0,12.0,24.0,22.0,15.0
2020-08-05 17:30:00,22.0,22.0,20.0,22.0,22.0,23.0,16.0,22.0,16.0,18.0,22.0,23.0,13.0,13.0,20.0,22.0,18.0,22.0,13.0,22.0,22.0,20.0,22.0,13.0,23.0,22.0,16.0
2020-08-05 19:30:00,22.0,22.0,20.0,22.0,22.0,22.0,16.0,22.0,16.0,18.0,22.0,22.0,13.0,13.0,20.0,22.0,18.0,22.0,13.0,22.0,22.0,19.0,22.0,13.0,22.0,22.0,16.0
2020-08-05 21:30:00,21.0,21.0,20.0,21.0,21.0,23.0,16.0,21.0,16.0,18.0,21.0,23.0,14.0,14.0,20.0,21.0,18.0,21.0,14.0,21.0,21.0,18.0,21.0,14.0,23.0,21.0,16.0
2020-08-06 23:30:00,22.0,22.0,21.0,20.0,20.0,22.0,16.0,22.0,16.0,17.0,22.0,22.0,14.0,14.0,21.0,22.0,17.0,22.0,14.0,22.0,22.0,19.0,22.0,14.0,22.0,22.0,16.0
2020-08-06 01:30:00,22.0,22.0,21.0,19.0,19.0,21.0,16.0,22.0,16.0,17.0,22.0,21.0,14.0,14.0,21.0,22.0,17.0,22.0,14.0,22.0,22.0,19.0,22.0,14.0,21.0,22.0,16.0
2020-08-06 03:30:00,22.0,22.0,21.0,20.0,20.0,23.0,16.0,22.0,16.0,17.0,22.0,23.0,14.0,14.0,21.0,22.0,17.0,22.0,14.0,22.0,22.0,18.0,22.0,14.0,23.0,22.0,16.0
2020-08-06 05:30:00,21.0,21.0,20.0,20.0,20.0,23.0,16.0,21.0,16.0,17.0,21.0,23.0,14.0,14.0,20.0,21.0,17.0,21.0,14.0,21.0,21.0,18.0,21.0,14.0,23.0,21.0,16.0
2020-08-06 07:30:00,21.0,21.0,21.0,22.0,22.0,23.0,15.0,21.0,15.0,17.0,21.0,23.0,13.0,13.0,21.0,21.0,17.0,21.0,13.0,21.0,21.0,18.0,21.0,13.0,23.0,21.0,15.0
2020-08-06 09:30:00,23.0,23.0,22.0,24.0,24.0,24.0,16.0,23.0,16.0,18.0,23.0,24.0,14.0,14.0,22.0,23.0,18.0,23.0,14.0,23.0,23.0,19.0,23.0,14.0,24.0,23.0,16.0
2020-08-06 11:30:00,25.0,25.0,22.0,26.0,26.0,24.0,17.0,25.0,17.0,20.0,25.0,24.0,14.0,14.0,22.0,25.0,20.0,25.0,14.0,25.0,25.0,21.0,25.0,14.0,24.0,25.0,17.0
2020-08-06 13:30:00,25.0,25.0,23.0,24.0,24.0,28.0,18.0,25.0,18.0,22.0,25.0,28.0,18.0,18.0,23.0,25.0,22.0,25.0,18.0,25.0,25.0,22.0,25.0,18.0,28.0,25.0,18.0
2020-08-06 15:30:00,28.0,28.0,23.0,25.0,25.0,27.0,19.0,28.0,19.0,23.0,28.0,27.0,19.0,19.0,23.0,28.0,23.0,28.0,19.0,28.0,28.0,24.0,28.0,19.0,27.0,28.0,19.0
2020-08-06 17:30:00,28.0,28.0,23.0,24.0,24.0,28.0,20.0,28.0,20.0,23.0,28.0,28.0,18.0,18.0,23.0,28.0,23.0,28.0,18.0,28.0,28.0,24.0,28.0,18.0,28.0,28.0,20.0
2020-08-06 19:30:00,25.0,25.0,25.0,25.0,25.0,27.0,20.0,25.0,20.0,24.0,25.0,27.0,17.0,17.0,25.0,25.0,24.0,25.0,17.0,25.0,25.0,24.0,25.0,17.0,27.0,25.0,20.0
2020-08-06 21:30:00,24.0,24.0,24.0,23.0,23.0,25.0,19.0,24.0,19.0,21.0,24.0,25.0,17.0,17.0,24.0,24.0,21.0,24.0,17.0,24.0,24.0,22.0,24.0,17.0,25.0,24.0,19.0
2020-08-07 23:30:00,22.0,22.0,23.0,22.0,22.0,24.0,18.0,22.0,18.0,18.0,22.0,24.0,16.0,16.0,23.0,22.0,18.0,22.0,16.0,22.0,22.0,21.0,22.0,16.0,24.0,22.0,18.0
2020-08-07 01:30:00,23.0,23.0,23.0,22.0,22.0,23.0,18.0,23.0,18.0,18.0,23.0,23.0,16.0,16.0,23.0,23.0,18.0,23.0,16.0,23.0,23.0,20.0,23.0,16.0,23.0,23.0,18.0
2020-08-07 03:30:00,24.0,24.0,24.0,22.0,22.0,22.0,17.0,24.0,17.0,18.0,24.0,22.0,17.0,17.0,24.0,24.0,18.0,24.0,17.0,24.0,24.0,21.0,24.0,17.0,22.0,24.0,17.0
2020-08-07 05:30:00,22.0,22.0,24.0,23.0,23.0,22.0,18.0,22.0,18.0,17.0,22.0,22.0,17.0,17.0,24.0,22.0,17.0,22.0,17.0,22.0,22.0,18.0,22.0,17.0,22.0,22.0,18.0
2020-08-07 07:30:00,24.0,24.0,24.0,24.0,24.0,25.0,17.0,24.0,17.0,18.0,24.0,25.0,17.0,17.0,24.0,24.0,18.0,24.0,17.0,24.0,24.0,18.0,24.0,17.0,25.0,24.0,17.0
2020-08-07 09:30:00,27.0,27.0,26.0,24.0,24.0,28.0,22.0,27.0,22.0,22.0,27.0,28.0,20.0,20.0,26.0,27.0,22.0,27.0,20.0,27.0,27.0,24.0,27.0,20.0,28.0,27.0,22.0
2020-08-07 11:30:00,29.0,29.0,28.0,27.0,27.0,30.0,26.0,29.0,26.0,26.0,29.0,30.0,22.0,22.0,28.0,29.0,26.0,29.0,22.0,29.0,29.0,27.0,29.0,22.0,30.0,29.0,26.0
2020-08-07 13:30:00,32.0,32.0,30.0,31.0,31.0,32.0,27.0,32.0,27.0,28.0,32.0,32.0,24.0,24.0,30.0,32.0,28.0,32.0,24.0,32.0,32.0,28.0,32.0,24.0,32.0,32.0,27.0
2020-08-07 15:30:00,33.0,33.0,32.0,31.0,31.0,33.0,28.0,33.0,28.0,30.0,33.0,33.0,25.0,25.0,32.0,33.0,30.0,33.0,25.0,33.0,33.0,29.0,33.0,25.0,33.0,33.0,28.0
2020-08-07 17:30:00,32.0,32.0,32.0,30.0,30.0,34.0,29.0,32.0,29.0,30.0,32.0,34.0,23.0,23.0,32.0,32.0,30.0,32.0,23.0,32.0,32.0,30.0,32.0,23.0,34.0,32.0,29.0
