,bakar,bakarac,baska,brgud,bribir,crikvenica,delnice,drazice,fuzine,grobnik,hreljin,jadranovo,kastav,klana,klenovica,krasica,lipa,lovran,matulji,medveja,omisalj,opatija,rijeka,rubesi,selce,veprinac,vrata
2020-05-09 19:30:00,24.0,24.0,24.0,23.0,23.0,24.0,23.0,24.0,23.0,25.0,24.0,24.0,17.0,17.0,24.0,24.0,25.0,24.0,17.0,24.0,24.0,26.0,24.0,17.0,24.0,24.0,23.0
2020-05-09 21:30:00,16.0,16.0,18.0,17.0,17.0,17.0,18.0,16.0,18.0,19.0,16.0,17.0,12.0,12.0,18.0,16.0,19.0,16.0,12.0,16.0,16.0,24.0,16.0,12.0,17.0,16.0,18.0
2020-05-09 23:30:00,14.0,14.0,16.0,12.0,12.0,15.0,17.0,14.0,17.0,14.0,14.0,15.0,10.0,10.0,16.0,14.0,14.0,14.0,10.0,14.0,14.0,19.0,14.0,10.0,15.0,14.0,17.0
2020-05-10 01:30:00,14.0,14.0,15.0,9.0,9.0,14.0,17.0,14.0,17.0,12.0,14.0,14.0,11.0,11.0,15.0,14.0,12.0,14.0,11.0,14.0,14.0,17.0,14.0,11.0,14.0,14.0,17.0
2020-05-10 03:30:00,15.0,15.0,14.0,8.0,8.0,14.0,15.0,15.0,15.0,9.0,15.0,14.0,10.0,10.0,14.0,15.0,9.0,15.0,10.0,15.0,15.0,11.0,15.0,10.0,14.0,15.0,15.0
2020-05-10 05:30:00,15.0,15.0,14.0,7.0,7.0,14.0,14.0,15.0,14.0,7.0,15.0,14.0,11.0,11.0,14.0,15.0,7.0,15.0,11.0,15.0,15.0,10.0,15.0,11.0,14.0,15.0,14.0
2020-05-10 07:30:00,16.0,16.0,15.0,9.0,9.0,14.0,13.0,16.0,13.0,9.0,16.0,14.0,10.0,10.0,15.0,16.0,9.0,16.0,10.0,16.0,16.0,11.0,16.0,10.0,14.0,16.0,13.0
2020-05-10 09:30:00,18.0,18.0,17.0,19.0,19.0,16.0,24.0,18.0,24.0,17.0,18.0,16.0,12.0,12.0,17.0,18.0,17.0,18.0,12.0,18.0,18.0,19.0,18.0,12.0,16.0,18.0,24.0
2020-05-10 11:30:00,19.0,19.0,19.0,24.0,24.0,24.0,24.0,19.0,24.0,24.0,19.0,24.0,15.0,15.0,19.0,19.0,24.0,19.0,15.0,19.0,19.0,24.0,19.0,15.0,24.0,19.0,24.0
2020-05-10 13:30:00,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,16.0,16.0,24.0,24.0,25.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0
2020-05-10 15:30:00,24.0,24.0,24.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,24.0,18.0,18.0,24.0,24.0,25.0,24.0,18.0,24.0,24.0,25.0,24.0,18.0,24.0,24.0,25.0
2020-05-10 17:30:00,24.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,16.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,24.0
2020-05-10 19:30:00,18.0,18.0,24.0,23.0,23.0,19.0,24.0,18.0,24.0,24.0,18.0,19.0,14.0,14.0,24.0,18.0,24.0,18.0,14.0,18.0,18.0,25.0,18.0,14.0,19.0,18.0,24.0
2020-05-10 21:30:00,16.0,16.0,18.0,16.0,16.0,18.0,17.0,16.0,17.0,24.0,16.0,18.0,11.0,11.0,18.0,16.0,24.0,16.0,11.0,16.0,16.0,24.0,16.0,11.0,18.0,16.0,17.0
2020-05-10 23:30:00,16.0,16.0,17.0,14.0,14.0,16.0,16.0,16.0,16.0,18.0,16.0,16.0,11.0,11.0,17.0,16.0,18.0,16.0,11.0,16.0,16.0,17.0,16.0,11.0,16.0,16.0,16.0
2020-05-11 01:30:00,15.0,15.0,17.0,12.0,12.0,14.0,17.0,15.0,17.0,12.0,15.0,14.0,11.0,11.0,17.0,15.0,12.0,15.0,11.0,15.0,15.0,14.0,15.0,11.0,14.0,15.0,17.0
2020-05-11 03:30:00,15.0,15.0,15.0,15.0,15.0,15.0,16.0,15.0,16.0,9.0,15.0,15.0,10.0,10.0,15.0,15.0,9.0,15.0,10.0,15.0,15.0,11.0,15.0,10.0,15.0,15.0,16.0
2020-05-11 05:30:00,16.0,16.0,16.0,14.0,14.0,15.0,16.0,16.0,16.0,9.0,16.0,15.0,11.0,11.0,16.0,16.0,9.0,16.0,11.0,16.0,16.0,13.0,16.0,11.0,15.0,16.0,16.0
2020-05-11 07:30:00,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,15.0,12.0,16.0,16.0,11.0,11.0,16.0,16.0,12.0,16.0,11.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,15.0
2020-05-11 09:30:00,16.0,16.0,19.0,17.0,17.0,18.0,17.0,16.0,17.0,15.0,16.0,18.0,11.0,11.0,19.0,16.0,15.0,16.0,11.0,16.0,16.0,18.0,16.0,11.0,18.0,16.0,17.0
2020-05-11 11:30:00,15.0,15.0,18.0,17.0,17.0,18.0,19.0,15.0,19.0,19.0,15.0,18.0,10.0,10.0,18.0,15.0,19.0,15.0,10.0,15.0,15.0,18.0,15.0,10.0,18.0,15.0,19.0
2020-05-11 13:30:00,15.0,15.0,18.0,18.0,18.0,18.0,24.0,15.0,24.0,24.0,15.0,18.0,11.0,11.0,18.0,15.0,24.0,15.0,11.0,15.0,15.0,24.0,15.0,11.0,18.0,15.0,24.0
2020-05-11 15:30:00,16.0,16.0,24.0,24.0,24.0,24.0,24.0,16.0,24.0,25.0,16.0,24.0,11.0,11.0,24.0,16.0,25.0,16.0,11.0,16.0,16.0,24.0,16.0,11.0,24.0,16.0,24.0
2020-05-11 17:30:00,17.0,17.0,24.0,24.0,24.0,24.0,24.0,17.0,24.0,24.0,17.0,24.0,12.0,12.0,24.0,17.0,24.0,17.0,12.0,17.0,17.0,24.0,17.0,12.0,24.0,17.0,24.0
2020-05-11 19:30:00,17.0,17.0,25.0,24.0,24.0,19.0,19.0,17.0,19.0,24.0,17.0,19.0,12.0,12.0,25.0,17.0,24.0,17.0,12.0,17.0,17.0,24.0,17.0,12.0,19.0,17.0,19.0
2020-05-11 21:30:00,15.0,15.0,19.0,17.0,17.0,18.0,16.0,15.0,16.0,19.0,15.0,18.0,12.0,12.0,19.0,15.0,19.0,15.0,12.0,15.0,15.0,24.0,15.0,12.0,18.0,15.0,16.0
2020-05-11 23:30:00,15.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,14.0,18.0,15.0,16.0,11.0,11.0,16.0,15.0,18.0,15.0,11.0,15.0,15.0,19.0,15.0,11.0,16.0,15.0,14.0
2020-05-12 01:30:00,15.0,15.0,17.0,14.0,14.0,17.0,14.0,15.0,14.0,16.0,15.0,17.0,11.0,11.0,17.0,15.0,16.0,15.0,11.0,15.0,15.0,17.0,15.0,11.0,17.0,15.0,14.0
2020-05-12 03:30:00,15.0,15.0,18.0,12.0,12.0,17.0,15.0,15.0,15.0,15.0,15.0,17.0,10.0,10.0,18.0,15.0,15.0,15.0,10.0,15.0,15.0,16.0,15.0,10.0,17.0,15.0,15.0
2020-05-12 05:30:00,16.0,16.0,18.0,12.0,12.0,17.0,15.0,16.0,15.0,14.0,16.0,17.0,10.0,10.0,18.0,16.0,14.0,16.0,10.0,16.0,16.0,16.0,16.0,10.0,17.0,16.0,15.0
2020-05-12 07:30:00,15.0,15.0,18.0,13.0,13.0,16.0,14.0,15.0,14.0,14.0,15.0,16.0,10.0,10.0,18.0,15.0,14.0,15.0,10.0,15.0,15.0,12.0,15.0,10.0,16.0,15.0,14.0
2020-05-12 09:30:00,15.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,14.0,3.0,15.0,16.0,11.0,11.0,16.0,15.0,3.0,15.0,11.0,15.0,15.0,4.0,15.0,11.0,16.0,15.0,14.0
2020-05-12 11:30:00,15.0,15.0,17.0,19.0,19.0,16.0,3.0,15.0,3.0,4.0,15.0,16.0,3.0,3.0,17.0,15.0,4.0,15.0,3.0,15.0,15.0,6.0,15.0,3.0,16.0,15.0,3.0
2020-05-12 13:30:00,10.0,10.0,10.0,19.0,19.0,12.0,6.0,10.0,6.0,7.0,10.0,12.0,-1.0,-1.0,10.0,10.0,7.0,10.0,-1.0,10.0,10.0,6.0,10.0,-1.0,12.0,10.0,6.0
2020-05-12 15:30:00,11.0,11.0,9.0,12.0,12.0,11.0,6.0,11.0,6.0,8.0,11.0,11.0,-2.0,-2.0,9.0,11.0,8.0,11.0,-2.0,11.0,11.0,10.0,11.0,-2.0,11.0,11.0,6.0
2020-05-12 17:30:00,11.0,11.0,11.0,11.0,11.0,12.0,6.0,11.0,6.0,8.0,11.0,12.0,0.0,0.0,11.0,11.0,8.0,11.0,0.0,11.0,11.0,10.0,11.0,0.0,12.0,11.0,6.0
2020-05-12 19:30:00,12.0,12.0,11.0,11.0,11.0,14.0,7.0,12.0,7.0,8.0,12.0,14.0,1.0,1.0,11.0,12.0,8.0,12.0,1.0,12.0,12.0,10.0,12.0,1.0,14.0,12.0,7.0
2020-05-12 21:30:00,12.0,12.0,11.0,11.0,11.0,13.0,6.0,12.0,6.0,8.0,12.0,13.0,-2.0,-2.0,11.0,12.0,8.0,12.0,-2.0,12.0,12.0,9.0,12.0,-2.0,13.0,12.0,6.0
2020-05-12 23:30:00,11.0,11.0,11.0,10.0,10.0,13.0,7.0,11.0,7.0,8.0,11.0,13.0,0.0,0.0,11.0,11.0,8.0,11.0,0.0,11.0,11.0,8.0,11.0,0.0,13.0,11.0,7.0
2020-05-13 01:30:00,12.0,12.0,13.0,9.0,9.0,12.0,7.0,12.0,7.0,8.0,12.0,12.0,3.0,3.0,13.0,12.0,8.0,12.0,3.0,12.0,12.0,8.0,12.0,3.0,12.0,12.0,7.0
2020-05-13 03:30:00,13.0,13.0,13.0,11.0,11.0,13.0,6.0,13.0,6.0,8.0,13.0,13.0,3.0,3.0,13.0,13.0,8.0,13.0,3.0,13.0,13.0,8.0,13.0,3.0,13.0,13.0,6.0
2020-05-13 05:30:00,14.0,14.0,13.0,12.0,12.0,14.0,6.0,14.0,6.0,6.0,14.0,14.0,4.0,4.0,13.0,14.0,6.0,14.0,4.0,14.0,14.0,8.0,14.0,4.0,14.0,14.0,6.0
2020-05-13 07:30:00,15.0,15.0,13.0,16.0,16.0,14.0,7.0,15.0,7.0,7.0,15.0,14.0,7.0,7.0,13.0,15.0,7.0,15.0,7.0,15.0,15.0,8.0,15.0,7.0,14.0,15.0,7.0
2020-05-13 09:30:00,18.0,18.0,17.0,24.0,24.0,16.0,8.0,18.0,8.0,10.0,18.0,16.0,11.0,11.0,17.0,18.0,10.0,18.0,11.0,18.0,18.0,11.0,18.0,11.0,16.0,18.0,8.0
2020-05-13 11:30:00,25.0,25.0,25.0,25.0,25.0,25.0,10.0,25.0,10.0,13.0,25.0,25.0,14.0,14.0,25.0,25.0,13.0,25.0,14.0,25.0,25.0,14.0,25.0,14.0,25.0,25.0,10.0
2020-05-13 13:30:00,24.0,24.0,24.0,25.0,25.0,25.0,15.0,24.0,15.0,16.0,24.0,25.0,14.0,14.0,24.0,24.0,16.0,24.0,14.0,24.0,24.0,18.0,24.0,14.0,25.0,24.0,15.0
2020-05-13 15:30:00,25.0,25.0,25.0,25.0,25.0,25.0,19.0,25.0,19.0,25.0,25.0,25.0,14.0,14.0,25.0,25.0,25.0,25.0,14.0,25.0,25.0,25.0,25.0,14.0,25.0,25.0,19.0
2020-05-13 17:30:00,24.0,24.0,25.0,24.0,24.0,25.0,24.0,24.0,24.0,25.0,24.0,25.0,16.0,16.0,25.0,24.0,25.0,24.0,16.0,24.0,24.0,25.0,24.0,16.0,25.0,24.0,24.0
2020-05-13 19:30:00,24.0,24.0,25.0,24.0,24.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0,14.0,14.0,25.0,24.0,24.0,24.0,14.0,24.0,24.0,25.0,24.0,14.0,24.0,24.0,25.0
2020-05-13 21:30:00,25.0,25.0,24.0,24.0,24.0,19.0,16.0,25.0,16.0,16.0,25.0,19.0,14.0,14.0,24.0,25.0,16.0,25.0,14.0,25.0,25.0,17.0,25.0,14.0,19.0,25.0,16.0
2020-05-13 23:30:00,18.0,18.0,24.0,24.0,24.0,18.0,13.0,18.0,13.0,14.0,18.0,18.0,13.0,13.0,24.0,18.0,14.0,18.0,13.0,18.0,18.0,15.0,18.0,13.0,18.0,18.0,13.0
2020-05-14 01:30:00,17.0,17.0,24.0,21.0,21.0,17.0,12.0,17.0,12.0,12.0,17.0,17.0,14.0,14.0,24.0,17.0,12.0,17.0,14.0,17.0,17.0,13.0,17.0,14.0,17.0,17.0,12.0
2020-05-14 03:30:00,16.0,16.0,24.0,24.0,24.0,18.0,16.0,16.0,16.0,12.0,16.0,18.0,12.0,12.0,24.0,16.0,12.0,16.0,12.0,16.0,16.0,13.0,16.0,12.0,18.0,16.0,16.0
2020-05-14 05:30:00,16.0,16.0,25.0,24.0,24.0,18.0,18.0,16.0,18.0,11.0,16.0,18.0,12.0,12.0,25.0,16.0,11.0,16.0,12.0,16.0,16.0,12.0,16.0,12.0,18.0,16.0,18.0
2020-05-14 07:30:00,16.0,16.0,18.0,24.0,24.0,17.0,18.0,16.0,18.0,13.0,16.0,17.0,14.0,14.0,18.0,16.0,13.0,16.0,14.0,16.0,16.0,14.0,16.0,14.0,17.0,16.0,18.0
2020-05-14 09:30:00,24.0,24.0,25.0,19.0,19.0,24.0,25.0,24.0,25.0,19.0,24.0,24.0,16.0,16.0,25.0,24.0,19.0,24.0,16.0,24.0,24.0,24.0,24.0,16.0,24.0,24.0,25.0
2020-05-14 11:30:00,24.0,24.0,24.0,24.0,24.0,25.0,25.0,24.0,25.0,25.0,24.0,25.0,16.0,16.0,24.0,24.0,25.0,24.0,16.0,24.0,24.0,25.0,24.0,16.0,25.0,24.0,25.0
2020-05-14 13:30:00,26.0,26.0,25.0,24.0,24.0,25.0,26.0,26.0,26.0,25.0,26.0,25.0,19.0,19.0,25.0,26.0,25.0,26.0,19.0,26.0,26.0,25.0,26.0,19.0,25.0,26.0,26.0
2020-05-14 15:30:00,27.0,27.0,25.0,25.0,25.0,25.0,25.0,27.0,25.0,26.0,27.0,25.0,25.0,25.0,25.0,27.0,26.0,27.0,25.0,27.0,27.0,25.0,27.0,25.0,25.0,27.0,25.0
2020-05-14 17:30:00,26.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.0,25.0,26.0,26.0,19.0,19.0,25.0,26.0,25.0,26.0,19.0,26.0,26.0,24.0,26.0,19.0,26.0,26.0,25.0
2020-05-14 19:30:00,25.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,24.0,19.0,25.0,25.0,16.0,16.0,25.0,25.0,19.0,25.0,16.0,25.0,25.0,19.0,25.0,16.0,25.0,25.0,24.0
2020-05-14 21:30:00,25.0,25.0,25.0,23.0,23.0,25.0,17.0,25.0,17.0,18.0,25.0,25.0,13.0,13.0,25.0,25.0,18.0,25.0,13.0,25.0,25.0,17.0,25.0,13.0,25.0,25.0,17.0
2020-05-14 23:30:00,24.0,24.0,24.0,23.0,23.0,24.0,16.0,24.0,16.0,17.0,24.0,24.0,12.0,12.0,24.0,24.0,17.0,24.0,12.0,24.0,24.0,16.0,24.0,12.0,24.0,24.0,16.0
2020-05-15 01:30:00,19.0,19.0,19.0,19.0,19.0,24.0,15.0,19.0,15.0,16.0,19.0,24.0,11.0,11.0,19.0,19.0,16.0,19.0,11.0,19.0,19.0,16.0,19.0,11.0,24.0,19.0,15.0
2020-05-15 03:30:00,18.0,18.0,19.0,23.0,23.0,24.0,14.0,18.0,14.0,15.0,18.0,24.0,10.0,10.0,19.0,18.0,15.0,18.0,10.0,18.0,18.0,14.0,18.0,10.0,24.0,18.0,14.0
2020-05-15 05:30:00,17.0,17.0,17.0,23.0,23.0,17.0,13.0,17.0,13.0,14.0,17.0,17.0,9.0,9.0,17.0,17.0,14.0,17.0,9.0,17.0,17.0,14.0,17.0,9.0,17.0,17.0,13.0
2020-05-15 07:30:00,17.0,17.0,18.0,24.0,24.0,17.0,13.0,17.0,13.0,13.0,17.0,17.0,7.0,7.0,18.0,17.0,13.0,17.0,7.0,17.0,17.0,13.0,17.0,7.0,17.0,17.0,13.0
2020-05-15 09:30:00,19.0,19.0,24.0,25.0,25.0,19.0,15.0,19.0,15.0,15.0,19.0,19.0,11.0,11.0,24.0,19.0,15.0,19.0,11.0,19.0,19.0,14.0,19.0,11.0,19.0,19.0,15.0
2020-05-15 11:30:00,24.0,24.0,25.0,25.0,25.0,24.0,18.0,24.0,18.0,17.0,24.0,24.0,14.0,14.0,25.0,24.0,17.0,24.0,14.0,24.0,24.0,16.0,24.0,14.0,24.0,24.0,18.0
2020-05-15 13:30:00,25.0,25.0,25.0,26.0,26.0,25.0,24.0,25.0,24.0,19.0,25.0,25.0,15.0,15.0,25.0,25.0,19.0,25.0,15.0,25.0,25.0,18.0,25.0,15.0,25.0,25.0,24.0
2020-05-15 15:30:00,24.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,17.0,17.0,25.0,24.0,25.0,24.0,17.0,24.0,24.0,24.0,24.0,17.0,24.0,24.0,24.0
2020-05-15 17:30:00,25.0,25.0,25.0,25.0,25.0,24.0,24.0,25.0,24.0,25.0,25.0,24.0,14.0,14.0,25.0,25.0,25.0,25.0,14.0,25.0,25.0,24.0,25.0,14.0,24.0,25.0,24.0
2020-05-15 19:30:00,18.0,18.0,24.0,24.0,24.0,24.0,24.0,18.0,24.0,18.0,18.0,24.0,14.0,14.0,24.0,18.0,18.0,18.0,14.0,18.0,18.0,17.0,18.0,14.0,24.0,18.0,24.0
2020-05-15 21:30:00,18.0,18.0,24.0,24.0,24.0,24.0,17.0,18.0,17.0,16.0,18.0,24.0,12.0,12.0,24.0,18.0,16.0,18.0,12.0,18.0,18.0,12.0,18.0,12.0,24.0,18.0,17.0
2020-05-15 23:30:00,18.0,18.0,24.0,16.0,16.0,18.0,12.0,18.0,12.0,12.0,18.0,18.0,12.0,12.0,24.0,18.0,12.0,18.0,12.0,18.0,18.0,11.0,18.0,12.0,18.0,18.0,12.0
2020-05-16 01:30:00,15.0,15.0,14.0,15.0,15.0,16.0,8.0,15.0,8.0,11.0,15.0,16.0,5.0,5.0,14.0,15.0,11.0,15.0,5.0,15.0,15.0,11.0,15.0,5.0,16.0,15.0,8.0
2020-05-16 03:30:00,14.0,14.0,13.0,15.0,15.0,15.0,7.0,14.0,7.0,10.0,14.0,15.0,1.0,1.0,13.0,14.0,10.0,14.0,1.0,14.0,14.0,11.0,14.0,1.0,15.0,14.0,7.0
2020-05-16 05:30:00,14.0,14.0,14.0,13.0,13.0,15.0,8.0,14.0,8.0,10.0,14.0,15.0,2.0,2.0,14.0,14.0,10.0,14.0,2.0,14.0,14.0,11.0,14.0,2.0,15.0,14.0,8.0
2020-05-16 07:30:00,14.0,14.0,14.0,14.0,14.0,16.0,9.0,14.0,9.0,11.0,14.0,16.0,2.0,2.0,14.0,14.0,11.0,14.0,2.0,14.0,14.0,11.0,14.0,2.0,16.0,14.0,9.0
2020-05-16 09:30:00,15.0,15.0,15.0,16.0,16.0,17.0,12.0,15.0,12.0,13.0,15.0,17.0,7.0,7.0,15.0,15.0,13.0,15.0,7.0,15.0,15.0,13.0,15.0,7.0,17.0,15.0,12.0
2020-05-16 11:30:00,18.0,18.0,17.0,19.0,19.0,18.0,11.0,18.0,11.0,14.0,18.0,18.0,9.0,9.0,17.0,18.0,14.0,18.0,9.0,18.0,18.0,14.0,18.0,9.0,18.0,18.0,11.0
2020-05-16 13:30:00,24.0,24.0,18.0,24.0,24.0,19.0,12.0,24.0,12.0,14.0,24.0,19.0,10.0,10.0,18.0,24.0,14.0,24.0,10.0,24.0,24.0,15.0,24.0,10.0,19.0,24.0,12.0
2020-05-16 15:30:00,24.0,24.0,19.0,24.0,24.0,24.0,12.0,24.0,12.0,15.0,24.0,24.0,9.0,9.0,19.0,24.0,15.0,24.0,9.0,24.0,24.0,16.0,24.0,9.0,24.0,24.0,12.0
2020-05-16 17:30:00,18.0,18.0,18.0,24.0,24.0,24.0,13.0,18.0,13.0,16.0,18.0,24.0,10.0,10.0,18.0,18.0,16.0,18.0,10.0,18.0,18.0,16.0,18.0,10.0,24.0,18.0,13.0
2020-05-16 19:30:00,17.0,17.0,17.0,19.0,19.0,19.0,12.0,17.0,12.0,15.0,17.0,19.0,8.0,8.0,17.0,17.0,15.0,17.0,8.0,17.0,17.0,15.0,17.0,8.0,19.0,17.0,12.0
2020-05-16 21:30:00,16.0,16.0,18.0,17.0,17.0,17.0,12.0,16.0,12.0,13.0,16.0,17.0,8.0,8.0,18.0,16.0,13.0,16.0,8.0,16.0,16.0,14.0,16.0,8.0,17.0,16.0,12.0
2020-05-16 23:30:00,16.0,16.0,17.0,17.0,17.0,17.0,11.0,16.0,11.0,12.0,16.0,17.0,7.0,7.0,17.0,16.0,12.0,16.0,7.0,16.0,16.0,13.0,16.0,7.0,17.0,16.0,11.0
2020-05-17 01:30:00,17.0,17.0,18.0,16.0,16.0,17.0,11.0,17.0,11.0,12.0,17.0,17.0,7.0,7.0,18.0,17.0,12.0,17.0,7.0,17.0,17.0,12.0,17.0,7.0,17.0,17.0,11.0
2020-05-17 03:30:00,17.0,17.0,18.0,14.0,14.0,17.0,11.0,17.0,11.0,12.0,17.0,17.0,7.0,7.0,18.0,17.0,12.0,17.0,7.0,17.0,17.0,12.0,17.0,7.0,17.0,17.0,11.0
2020-05-17 05:30:00,17.0,17.0,24.0,16.0,16.0,16.0,11.0,17.0,11.0,12.0,17.0,16.0,8.0,8.0,24.0,17.0,12.0,17.0,8.0,17.0,17.0,12.0,17.0,8.0,16.0,17.0,11.0
2020-05-17 07:30:00,17.0,17.0,18.0,17.0,17.0,17.0,11.0,17.0,11.0,12.0,17.0,17.0,8.0,8.0,18.0,17.0,12.0,17.0,8.0,17.0,17.0,12.0,17.0,8.0,17.0,17.0,11.0
2020-05-17 09:30:00,25.0,25.0,18.0,17.0,17.0,25.0,12.0,25.0,12.0,14.0,25.0,25.0,9.0,9.0,18.0,25.0,14.0,25.0,9.0,25.0,25.0,14.0,25.0,9.0,25.0,25.0,12.0
2020-05-17 11:30:00,25.0,25.0,19.0,24.0,24.0,24.0,14.0,25.0,14.0,17.0,25.0,24.0,11.0,11.0,19.0,25.0,17.0,25.0,11.0,25.0,25.0,17.0,25.0,11.0,24.0,25.0,14.0
2020-05-17 13:30:00,25.0,25.0,25.0,26.0,26.0,25.0,16.0,25.0,16.0,25.0,25.0,25.0,12.0,12.0,25.0,25.0,25.0,25.0,12.0,25.0,25.0,18.0,25.0,12.0,25.0,25.0,16.0
2020-05-17 15:30:00,26.0,26.0,24.0,27.0,27.0,25.0,17.0,26.0,17.0,25.0,26.0,25.0,13.0,13.0,24.0,26.0,25.0,26.0,13.0,26.0,26.0,19.0,26.0,13.0,25.0,26.0,17.0
2020-05-17 17:30:00,25.0,25.0,24.0,25.0,25.0,25.0,17.0,25.0,17.0,18.0,25.0,25.0,13.0,13.0,24.0,25.0,18.0,25.0,13.0,25.0,25.0,25.0,25.0,13.0,25.0,25.0,17.0
2020-05-17 19:30:00,24.0,24.0,24.0,24.0,24.0,25.0,16.0,24.0,16.0,19.0,24.0,25.0,12.0,12.0,24.0,24.0,19.0,24.0,12.0,24.0,24.0,19.0,24.0,12.0,25.0,24.0,16.0
2020-05-17 21:30:00,19.0,19.0,19.0,18.0,18.0,24.0,15.0,19.0,15.0,17.0,19.0,24.0,11.0,11.0,19.0,19.0,17.0,19.0,11.0,19.0,19.0,18.0,19.0,11.0,24.0,19.0,15.0
2020-05-17 23:30:00,19.0,19.0,19.0,18.0,18.0,24.0,14.0,19.0,14.0,14.0,19.0,24.0,11.0,11.0,19.0,19.0,14.0,19.0,11.0,19.0,19.0,15.0,19.0,11.0,24.0,19.0,14.0
2020-05-18 01:30:00,19.0,19.0,25.0,17.0,17.0,24.0,14.0,19.0,14.0,13.0,19.0,24.0,11.0,11.0,25.0,19.0,13.0,19.0,11.0,19.0,19.0,13.0,19.0,11.0,15.333333333333334,16.666666666666668,14.0
2020-05-18 03:30:00,18.0,18.0,25.0,16.0,16.0,18.0,14.0,18.0,14.0,14.0,18.0,18.0,11.0,11.0,25.0,18.0,14.0,18.0,11.0,18.0,18.0,13.0,18.0,11.0,18.0,18.0,14.0
2020-05-18 05:30:00,18.0,18.0,19.0,17.0,17.0,19.0,12.0,18.0,12.0,13.0,18.0,19.0,11.0,11.0,19.0,18.0,13.0,18.0,11.0,18.0,18.0,12.0,18.0,11.0,19.0,18.0,12.0
2020-05-18 07:30:00,18.0,18.0,19.0,15.0,15.0,24.0,14.0,18.0,14.0,13.0,18.0,24.0,11.0,11.0,19.0,18.0,13.0,18.0,11.0,18.0,18.0,15.0,18.0,11.0,24.0,18.0,14.0
2020-05-18 09:30:00,25.0,25.0,25.0,24.0,24.0,24.0,15.0,25.0,15.0,17.0,25.0,24.0,12.0,12.0,25.0,25.0,17.0,25.0,12.0,25.0,25.0,18.0,25.0,12.0,24.0,25.0,15.0
2020-05-18 11:30:00,25.0,25.0,24.0,25.0,25.0,26.0,16.0,25.0,16.0,19.0,25.0,26.0,12.0,12.0,24.0,25.0,19.0,25.0,12.0,25.0,25.0,25.0,25.0,12.0,26.0,25.0,16.0
2020-05-18 13:30:00,25.0,25.0,25.0,25.0,25.0,26.0,18.0,25.0,18.0,24.0,25.0,26.0,13.0,13.0,25.0,25.0,24.0,25.0,13.0,25.0,25.0,24.0,25.0,13.0,26.0,25.0,18.0
2020-05-18 15:30:00,25.0,25.0,25.0,26.0,26.0,26.0,18.0,25.0,18.0,25.0,25.0,26.0,14.0,14.0,25.0,25.0,25.0,25.0,14.0,25.0,25.0,25.0,25.0,14.0,26.0,25.0,18.0
2020-05-18 17:30:00,24.0,24.0,25.0,26.0,26.0,25.0,19.0,24.0,19.0,25.0,24.0,25.0,14.0,14.0,25.0,24.0,25.0,24.0,14.0,24.0,24.0,25.0,24.0,14.0,25.0,24.0,19.0
2020-05-18 19:30:00,24.0,24.0,25.0,25.0,25.0,25.0,18.0,24.0,18.0,24.0,24.0,25.0,14.0,14.0,25.0,24.0,24.0,24.0,14.0,24.0,24.0,25.0,24.0,14.0,25.0,24.0,18.0
2020-05-18 21:30:00,24.0,24.0,25.0,24.0,24.0,25.0,16.0,24.0,16.0,18.0,24.0,25.0,13.0,13.0,25.0,24.0,18.0,24.0,13.0,24.0,24.0,25.0,24.0,13.0,25.0,24.0,16.0
2020-05-18 23:30:00,24.0,24.0,25.0,24.0,24.0,25.0,16.0,24.0,16.0,16.0,24.0,25.0,14.0,14.0,25.0,24.0,16.0,24.0,14.0,24.0,24.0,19.0,24.0,14.0,25.0,24.0,16.0
2020-05-19 01:30:00,24.0,24.0,25.0,20.0,20.0,24.0,15.0,24.0,15.0,15.0,24.0,24.0,12.0,12.0,25.0,24.0,15.0,24.0,12.0,24.0,24.0,17.0,24.0,12.0,24.0,24.0,15.0
2020-05-19 03:30:00,24.0,24.0,24.0,19.0,19.0,22.0,14.0,24.0,14.0,15.0,24.0,22.0,11.0,11.0,24.0,24.0,15.0,24.0,11.0,24.0,24.0,17.0,24.0,11.0,22.0,24.0,14.0
2020-05-19 05:30:00,24.0,24.0,25.0,25.0,25.0,24.0,13.0,24.0,13.0,15.0,24.0,24.0,13.0,13.0,25.0,24.0,15.0,24.0,13.0,24.0,24.0,16.0,24.0,13.0,24.0,24.0,13.0
